episode,potions_used,moving_avg_potions_used,min_potions_used_so_far,unique_combos_used
48116,5789,5788.32,5670,140
48117,5789,5788.1,5670,128
48118,5871,5791.12,5670,132
48119,5702,5789,5670,135
48120,5760,5787.86,5670,139
48121,5752,5786.54,5670,134
48122,5831,5786.28,5670,136
48123,5804,5787.2,5670,144
48124,5760,5787.26,5670,142
48125,5824,5787.8,5670,142
48126,5740,5786.78,5670,133
48127,5800,5786.52,5670,136
48128,5818,5787.68,5670,136
48129,5862,5790.9,5670,140
48130,5747,5788.9,5670,134
48131,5790,5788.94,5670,124
48132,5799,5787.96,5670,149
48133,5772,5787.6,5670,127
48134,5790,5787.56,5670,143
48135,5684,5786,5670,129
48136,5838,5787.04,5670,131
48137,5828,5786.12,5670,133
48138,5835,5785.9,5670,138
48139,5769,5785.58,5670,139
48140,5795,5786.06,5670,133
48141,5834,5786.86,5670,133
48142,5758,5784.68,5670,147
48143,5794,5784.9,5670,141
48144,5741,5784.74,5670,136
48145,5792,5785.84,5670,141
48146,5785,5785.64,5670,138
48147,5745,5784.84,5670,134
48148,5814,5785.44,5670,128
48149,5779,5782.52,5670,143
48150,5767,5782.58,5670,144
48151,5882,5784.24,5670,140
48152,5768,5785.46,5670,143
48153,5746,5783.62,5670,126
48154,5764,5783.52,5670,137
48155,5939,5786.72,5670,151
48156,5741,5787.06,5670,131
48157,5753,5786.08,5670,140
48158,5686,5783.54,5670,147
48159,5813,5785.02,5670,138
48160,5722,5784.08,5670,135
48161,5743,5783.84,5670,137
48162,5768,5784.7,5670,133
48163,5793,5786.14,5670,144
48164,5736,5784.24,5670,138
48165,5751,5783.26,5670,140
48166,5784,5783.16,5670,139
48167,5800,5783.38,5670,135
48168,5777,5781.5,5670,135
48169,5854,5784.54,5670,145
48170,5848,5786.3,5670,136
48171,5800,5787.26,5670,139
48172,5717,5784.98,5670,133
48173,5798,5784.86,5670,130
48174,5789,5785.44,5670,135
48175,5763,5784.22,5670,136
48176,5832,5786.06,5670,141
48177,5862,5787.3,5670,128
48178,5855,5788.04,5670,119
48179,5744,5785.68,5670,137
48180,5769,5786.12,5670,125
48181,5740,5785.12,5670,142
48182,5708,5783.3,5670,136
48183,5686,5781.58,5670,132
48184,5872,5783.22,5670,120
48185,5745,5784.44,5670,132
48186,5765,5782.98,5670,137
48187,5795,5782.32,5670,144
48188,5859,5782.8,5670,142
48189,5756,5782.54,5670,139
48190,5862,5783.88,5670,133
48191,5739,5781.98,5670,140
48192,5827,5783.36,5670,130
48193,5899,5785.46,5670,142
48194,5759,5785.82,5670,134
48195,5878,5787.54,5670,150
48196,5703,5785.9,5670,150
48197,5689,5784.78,5670,143
48198,5741,5783.32,5670,135
48199,5779,5783.32,5670,130
48200,5739,5782.76,5670,130
48201,5781,5780.74,5670,141
48202,5860,5782.58,5670,131
48203,5749,5782.64,5670,138
48204,5821,5783.78,5670,146
48205,5763,5780.26,5670,132
48206,5773,5780.9,5670,145
48207,5680,5779.44,5670,131
48208,5695,5779.62,5670,131
48209,5868,5780.72,5670,128
48210,5788,5782.04,5670,139
48211,5836,5783.9,5670,138
48212,5777,5784.08,5670,132
48213,5794,5784.1,5670,143
48214,5733,5784.04,5670,144
48215,5774,5784.5,5670,129
48216,5855,5785.92,5670,134
48217,5819,5786.3,5670,134
48218,5696,5784.68,5670,134
48219,5771,5783.02,5670,142
48220,5798,5782.02,5670,127
48221,5854,5783.1,5670,145
48222,5799,5784.74,5670,145
48223,5683,5782.44,5670,134
48224,5787,5782.4,5670,140
48225,5773,5782.6,5670,133
48226,5836,5782.68,5670,154
48227,5803,5781.5,5670,140
48228,5791,5780.22,5670,131
48229,5764,5780.62,5670,142
48230,5749,5780.22,5670,144
48231,5793,5781.28,5670,140
48232,5738,5781.88,5670,138
48233,5801,5784.18,5670,134
48234,5744,5781.62,5670,138
48235,5852,5783.76,5670,136
48236,5885,5786.16,5670,142
48237,5705,5784.36,5670,139
48238,5760,5782.38,5670,132
48239,5819,5783.64,5670,131
48240,5812,5782.64,5670,134
48241,5746,5782.78,5670,146
48242,5773,5781.7,5670,143
48243,5818,5780.08,5670,134
48244,5709,5779.08,5670,134
48245,5771,5776.94,5670,138
48246,5792,5778.72,5670,147
48247,5821,5781.36,5670,126
48248,5748,5781.5,5670,139
48249,5774,5781.4,5670,130
48250,5710,5780.82,5670,133
48251,5814,5781.48,5670,139
48252,5874,5781.76,5670,138
48253,5782,5782.42,5670,135
48254,5772,5781.44,5670,131
48255,5783,5781.84,5670,133
48256,5769,5781.76,5670,132
48257,5772,5783.6,5670,135
48258,5721,5784.12,5670,136
48259,5799,5782.74,5670,137
48260,5840,5783.78,5670,146
48261,5831,5783.68,5670,131
48262,5824,5784.62,5670,150
48263,5733,5783.4,5670,137
48264,5804,5784.82,5670,132
48265,5885,5787.04,5670,136
48266,5704,5784.02,5670,137
48267,5768,5783,5670,144
48268,5715,5783.38,5670,141
48269,5751,5782.98,5670,136
48270,5773,5782.48,5670,139
48271,5903,5783.46,5670,136
48272,5784,5783.16,5670,133
48273,5877,5787.04,5670,138
48274,5738,5786.06,5670,130
48275,5746,5785.52,5670,142
48276,5784,5784.48,5670,136
48277,5773,5783.88,5670,127
48278,5838,5784.82,5670,141
48279,5704,5783.62,5670,130
48280,5764,5783.92,5670,138
48281,5788,5783.82,5670,137
48282,5712,5783.3,5670,134
48283,5764,5782.56,5670,144
48284,5820,5784.08,5670,131
48285,5821,5783.46,5670,143
48286,5740,5780.56,5670,127
48287,5800,5782.46,5670,146
48288,5854,5784.34,5670,142
48289,5881,5785.58,5670,142
48290,5765,5784.64,5670,136
48291,5711,5783.94,5670,154
48292,5821,5784.9,5670,144
48293,5832,5785.18,5670,127
48294,5771,5786.42,5670,133
48295,5740,5785.8,5670,145
48296,5818,5786.32,5670,140
48297,5791,5785.72,5670,143
48298,5788,5786.52,5670,138
48299,5778,5786.6,5670,128
48300,5858,5789.56,5670,137
48301,5757,5788.42,5670,124
48302,5655,5784.04,5655,136
48303,5810,5784.6,5655,136
48304,5738,5783.92,5655,141
48305,5775,5783.76,5655,146
48306,5883,5786.04,5655,140
48307,5789,5786.38,5655,131
48308,5810,5788.16,5655,138
48309,5770,5787.58,5655,130
48310,5768,5786.14,5655,144
48311,5741,5784.34,5655,133
48312,5727,5782.4,5655,140
48313,5754,5782.82,5655,147
48314,5759,5781.92,5655,153
48315,5790,5780.02,5655,144
48316,5740,5780.74,5655,136
48317,5784,5781.06,5655,135
48318,5702,5780.8,5655,137
48319,5743,5780.64,5655,143
48320,5789,5780.96,5655,142
48321,5730,5777.5,5655,139
48322,5743,5776.68,5655,126
48323,5738,5773.9,5655,142
48324,5702,5773.18,5655,126
48325,5756,5773.38,5655,122
48326,5696,5771.62,5655,143
48327,5767,5771.5,5655,139
48328,5752,5769.78,5655,146
48329,5775,5771.2,5655,130
48330,5748,5770.88,5655,145
48331,5759,5770.3,5655,135
48332,5758,5771.22,5655,139
48333,5831,5772.56,5655,140
48334,5859,5773.34,5655,142
48335,5848,5773.88,5655,144
48336,5761,5774.3,5655,149
48337,5829,5774.88,5655,142
48338,5744,5772.68,5655,132
48339,5752,5770.1,5655,144
48340,5754,5769.88,5655,146
48341,5759,5770.84,5655,127
48342,5829,5771,5655,142
48343,5743,5769.22,5655,134
48344,5808,5769.96,5655,127
48345,5792,5771,5655,151
48346,5744,5769.52,5655,131
48347,5803,5769.76,5655,138
48348,5765,5769.3,5655,133
48349,5771,5769.16,5655,133
48350,5901,5770.02,5655,130
48351,5788,5770.64,5655,130
48352,5746,5772.46,5655,140
48353,5687,5770,5655,142
48354,5772,5770.68,5655,134
48355,5743,5770.04,5655,137
48356,5838,5769.14,5655,142
48357,5863,5770.62,5655,135
48358,5759,5769.6,5655,133
48359,5709,5768.38,5655,139
48360,5875,5770.52,5655,129
48361,5814,5771.98,5655,139
48362,5777,5772.98,5655,138
48363,5825,5774.4,5655,126
48364,5752,5774.26,5655,137
48365,5806,5774.58,5655,141
48366,5778,5775.34,5655,131
48367,5814,5775.94,5655,131
48368,5713,5776.16,5655,141
48369,5730,5775.9,5655,132
48370,5738,5774.88,5655,138
48371,5744,5775.16,5655,139
48372,5726,5774.82,5655,125
48373,5804,5776.14,5655,137
48374,5846,5779.02,5655,135
48375,5894,5781.78,5655,128
48376,5713,5782.12,5655,137
48377,5776,5782.3,5655,150
48378,5755,5782.36,5655,142
48379,5804,5782.94,5655,137
48380,5822,5784.42,5655,147
48381,5802,5785.28,5655,140
48382,5845,5787.02,5655,138
48383,5805,5786.5,5655,141
48384,5880,5786.92,5655,139
48385,5769,5785.34,5655,137
48386,5733,5784.78,5655,138
48387,5848,5785.16,5655,138
48388,5779,5785.86,5655,143
48389,5762,5786.06,5655,132
48390,5807,5787.12,5655,137
48391,5827,5788.48,5655,142
48392,5852,5788.94,5655,137
48393,5787,5789.82,5655,128
48394,5732,5788.3,5655,139
48395,5757,5787.6,5655,150
48396,5727,5787.26,5655,127
48397,5793,5787.06,5655,139
48398,5694,5785.64,5655,136
48399,5826,5786.74,5655,145
48400,5861,5785.94,5655,128
48401,5758,5785.34,5655,141
48402,5815,5786.72,5655,148
48403,5764,5788.26,5655,137
48404,5763,5788.08,5655,136
48405,5751,5788.24,5655,139
48406,5799,5787.46,5655,132
48407,5817,5786.54,5655,140
48408,5776,5786.88,5655,134
48409,5757,5787.84,5655,135
48410,5821,5786.76,5655,141
48411,5777,5786.02,5655,146
48412,5773,5785.94,5655,139
48413,5840,5786.24,5655,137
48414,5736,5785.92,5655,151
48415,5757,5784.94,5655,144
48416,5742,5784.22,5655,142
48417,5714,5782.22,5655,146
48418,5745,5782.86,5655,127
48419,5708,5782.42,5655,141
48420,5764,5782.94,5655,134
48421,5796,5783.98,5655,149
48422,5760,5784.66,5655,133
48423,5808,5784.74,5655,132
48424,5740,5782.62,5655,131
48425,5803,5780.8,5655,141
48426,5751,5781.56,5655,142
48427,5820,5782.44,5655,140
48428,5692,5781.18,5655,138
48429,5802,5781.14,5655,137
48430,5835,5781.4,5655,124
48431,5769,5780.74,5655,127
48432,5773,5779.3,5655,134
48433,5818,5779.56,5655,146
48434,5870,5779.36,5655,132
48435,5797,5779.92,5655,137
48436,5847,5782.2,5655,132
48437,5803,5781.3,5655,143
48438,5740,5780.52,5655,147
48439,5801,5781.3,5655,133
48440,5743,5780.02,5655,138
48441,5796,5779.4,5655,134
48442,5779,5777.94,5655,127
48443,5741,5777.02,5655,139
48444,5735,5777.08,5655,134
48445,5756,5777.06,5655,132
48446,5772,5777.96,5655,133
48447,5770,5777.5,5655,148
48448,5788,5779.38,5655,135
48449,5778,5778.42,5655,137
48450,5721,5775.62,5655,140
48451,5719,5774.84,5655,141
48452,5744,5773.42,5655,137
48453,5712,5772.38,5655,138
48454,5652,5770.16,5652,142
48455,5795,5771.04,5652,138
48456,5808,5771.22,5652,134
48457,5778,5770.44,5652,134
48458,5753,5769.98,5652,136
48459,5696,5768.76,5652,132
48460,5709,5766.52,5652,136
48461,5762,5766.22,5652,146
48462,5785,5766.46,5652,132
48463,5910,5767.86,5652,140
48464,5823,5769.6,5652,130
48465,5792,5770.3,5652,133
48466,5715,5769.76,5652,144
48467,5805,5771.58,5652,143
48468,5783,5772.34,5652,133
48469,5847,5775.12,5652,129
48470,5773,5775.3,5652,134
48471,5725,5773.88,5652,138
48472,5791,5774.5,5652,134
48473,5758,5773.5,5652,136
48474,5782,5774.34,5652,141
48475,5861,5775.5,5652,141
48476,5748,5775.44,5652,148
48477,5738,5773.8,5652,130
48478,5819,5776.34,5652,129
48479,5854,5777.38,5652,146
48480,5752,5775.72,5652,138
48481,5838,5777.1,5652,137
48482,5762,5776.88,5652,137
48483,5792,5776.36,5652,142
48484,5778,5774.52,5652,136
48485,5804,5774.66,5652,152
48486,5738,5772.48,5652,140
48487,5747,5771.36,5652,147
48488,5765,5771.86,5652,141
48489,5849,5772.82,5652,130
48490,5794,5773.84,5652,144
48491,5722,5772.36,5652,142
48492,5805,5772.88,5652,131
48493,5799,5774.04,5652,143
48494,5771,5774.76,5652,144
48495,5803,5775.7,5652,141
48496,5762,5775.5,5652,139
48497,5751,5775.12,5652,132
48498,5749,5774.34,5652,136
48499,5835,5775.48,5652,136
48500,5809,5777.24,5652,144
48501,5785,5778.56,5652,140
48502,5761,5778.9,5652,139
48503,5839,5781.44,5652,134
48504,5758,5783.56,5652,150
48505,5807,5783.8,5652,124
48506,5736,5782.36,5652,143
48507,5803,5782.86,5652,148
48508,5829,5784.38,5652,132
48509,5770,5785.86,5652,135
48510,5853,5788.74,5652,123
48511,5825,5790,5652,136
48512,5808,5790.46,5652,135
48513,5745,5787.16,5652,131
48514,5784,5786.38,5652,137
48515,5738,5785.3,5652,133
48516,5859,5788.18,5652,134
48517,5854,5789.16,5652,125
48518,5744,5788.38,5652,138
48519,5859,5788.62,5652,145
48520,5810,5789.36,5652,140
48521,5788,5790.62,5652,137
48522,5809,5790.98,5652,128
48523,5810,5792.02,5652,138
48524,5731,5791,5652,139
48525,5836,5790.5,5652,133
48526,5780,5791.14,5652,135
48527,5839,5793.16,5652,140
48528,5719,5791.16,5652,151
48529,5777,5789.62,5652,140
48530,5736,5789.3,5652,124
48531,5813,5788.8,5652,140
48532,5744,5788.44,5652,142
48533,5752,5787.64,5652,139
48534,5700,5786.08,5652,148
48535,5752,5785.04,5652,143
48536,5915,5788.58,5652,141
48537,5701,5787.66,5652,142
48538,5846,5789.28,5652,140
48539,5807,5788.44,5652,135
48540,5802,5788.6,5652,138
48541,5768,5789.52,5652,134
48542,5770,5788.82,5652,140
48543,5783,5788.5,5652,140
48544,5840,5789.88,5652,133
48545,5773,5789.28,5652,130
48546,5711,5788.26,5652,139
48547,5799,5789.22,5652,137
48548,5736,5788.96,5652,141
48549,5811,5788.48,5652,137
48550,5742,5787.14,5652,145
48551,5672,5784.88,5652,143
48552,5805,5785.76,5652,134
48553,5732,5783.62,5652,140
48554,5754,5783.54,5652,128
48555,5726,5781.92,5652,136
48556,5754,5782.28,5652,149
48557,5866,5783.54,5652,128
48558,5778,5782.52,5652,135
48559,5760,5782.32,5652,133
48560,5749,5780.24,5652,131
48561,5796,5779.66,5652,133
48562,5761,5778.72,5652,139
48563,5740,5778.62,5652,139
48564,5757,5778.08,5652,134
48565,5729,5777.9,5652,136
48566,5789,5776.5,5652,140
48567,5798,5775.38,5652,133
48568,5788,5776.26,5652,139
48569,5768,5774.44,5652,147
48570,5770,5773.64,5652,135
48571,5752,5772.92,5652,142
48572,5744,5771.62,5652,141
48573,5778,5770.98,5652,133
48574,5763,5771.62,5652,143
48575,5745,5769.8,5652,143
48576,5765,5769.5,5652,143
48577,5726,5767.24,5652,136
48578,5762,5768.1,5652,150
48579,5831,5769.18,5652,141
48580,5902,5772.5,5652,133
48581,5772,5771.68,5652,129
48582,5781,5772.42,5652,134
48583,5753,5772.44,5652,137
48584,5775,5773.94,5652,129
48585,5807,5775.04,5652,134
48586,5824,5773.22,5652,143
48587,5810,5775.4,5652,138
48588,5769,5773.86,5652,132
48589,5701,5771.74,5652,134
48590,5745,5770.6,5652,141
48591,5880,5772.84,5652,136
48592,5817,5773.78,5652,139
48593,5754,5773.2,5652,146
48594,5796,5772.32,5652,145
48595,5754,5771.94,5652,140
48596,5759,5772.9,5652,133
48597,5765,5772.22,5652,141
48598,5755,5772.6,5652,137
48599,5747,5771.32,5652,136
48600,5775,5771.98,5652,132
48601,5787,5774.28,5652,138
48602,5853,5775.24,5652,146
48603,5747,5775.54,5652,138
48604,5778,5776.02,5652,125
48605,5801,5777.52,5652,149
48606,5794,5778.32,5652,131
48607,5731,5775.62,5652,128
48608,5857,5777.2,5652,132
48609,5798,5777.96,5652,147
48610,5740,5777.78,5652,132
48611,5770,5777.26,5652,148
48612,5853,5779.1,5652,141
48613,5722,5778.74,5652,141
48614,5779,5779.18,5652,129
48615,5747,5779.54,5652,143
48616,5856,5780.88,5652,136
48617,5780,5780.52,5652,133
48618,5783,5780.42,5652,131
48619,5847,5782,5652,138
48620,5812,5782.84,5652,132
48621,5766,5783.12,5652,140
48622,5748,5783.2,5652,137
48623,5843,5784.5,5652,143
48624,5763,5784.5,5652,134
48625,5754,5784.68,5652,138
48626,5786,5785.1,5652,134
48627,5768,5785.94,5652,143
48628,5687,5784.44,5652,145
48629,5828,5784.38,5652,148
48630,5740,5781.14,5652,147
48631,5841,5782.52,5652,135
48632,5759,5782.08,5652,148
48633,5824,5783.5,5652,140
48634,5809,5784.18,5652,127
48635,5702,5782.08,5652,133
48636,5826,5782.12,5652,141
48637,5782,5781.56,5652,134
48638,5739,5780.96,5652,133
48639,5775,5782.44,5652,140
48640,5851,5784.56,5652,134
48641,5781,5782.58,5652,145
48642,5690,5780.04,5652,140
48643,5848,5781.92,5652,135
48644,5819,5782.38,5652,135
48645,5808,5783.46,5652,135
48646,5770,5783.68,5652,118
48647,5762,5783.62,5652,133
48648,5724,5783,5652,147
48649,5807,5784.2,5652,128
48650,5762,5783.94,5652,128
48651,5741,5783.02,5652,131
48652,5844,5782.84,5652,138
48653,5746,5782.82,5652,128
48654,5777,5782.8,5652,130
48655,5806,5782.9,5652,144
48656,5742,5781.86,5652,131
48657,5787,5782.98,5652,135
48658,5761,5781.06,5652,137
48659,5758,5780.26,5652,139
48660,5831,5782.08,5652,144
48661,5802,5782.72,5652,137
48662,5806,5781.78,5652,133
48663,5821,5783.76,5652,137
48664,5753,5783.24,5652,142
48665,5783,5783.96,5652,137
48666,5743,5781.7,5652,142
48667,5771,5781.52,5652,152
48668,5744,5780.74,5652,139
48669,5779,5779.38,5652,128
48670,5843,5780,5652,146
48671,5787,5780.42,5652,144
48672,5773,5780.92,5652,136
48673,5831,5780.68,5652,144
48674,5816,5781.74,5652,134
48675,5742,5781.5,5652,143
48676,5723,5780.24,5652,139
48677,5794,5780.76,5652,136
48678,5744,5781.9,5652,144
48679,5785,5781.04,5652,137
48680,5724,5780.72,5652,137
48681,5733,5778.56,5652,139
48682,5802,5779.42,5652,127
48683,5767,5778.28,5652,133
48684,5824,5778.58,5652,145
48685,5772,5779.98,5652,133
48686,5723,5777.92,5652,128
48687,5884,5779.96,5652,143
48688,5903,5783.24,5652,139
48689,5899,5785.72,5652,136
48690,5751,5783.72,5652,147
48691,5777,5783.64,5652,134
48692,5802,5785.88,5652,138
48693,5815,5785.22,5652,136
48694,5789,5784.62,5652,136
48695,5821,5784.88,5652,129
48696,5775,5784.98,5652,144
48697,5747,5784.68,5652,137
48698,5739,5784.98,5652,130
48699,5789,5784.62,5652,140
48700,5708,5783.54,5652,146
48701,5731,5783.34,5652,152
48702,5769,5781.84,5652,142
48703,5827,5783.46,5652,132
48704,5698,5781.88,5652,135
48705,5769,5781.14,5652,139
48706,5769,5781.68,5652,142
48707,5798,5781.9,5652,139
48708,5774,5782.16,5652,126
48709,5690,5780.8,5652,145
48710,5754,5779.26,5652,145
48711,5801,5779.24,5652,134
48712,5792,5778.96,5652,139
48713,5723,5777,5652,141
48714,5784,5777.62,5652,141
48715,5782,5777.6,5652,138
48716,5772,5778.18,5652,154
48717,5833,5779.42,5652,141
48718,5730,5779.14,5652,138
48719,5761,5778.78,5652,134
48720,5780,5777.52,5652,129
48721,5765,5777.08,5652,145
48722,5752,5776.66,5652,140
48723,5729,5774.62,5652,137
48724,5864,5775.58,5652,135
48725,5783,5776.4,5652,137
48726,5727,5776.48,5652,136
48727,5854,5777.68,5652,144
48728,5709,5776.98,5652,153
48729,5743,5776.14,5652,135
48730,5822,5778.1,5652,133
48731,5754,5778.52,5652,133
48732,5872,5779.92,5652,140
48733,5857,5781.72,5652,139
48734,5829,5781.82,5652,137
48735,5804,5782.46,5652,140
48736,5807,5784.14,5652,132
48737,5716,5780.78,5652,146
48738,5756,5777.84,5652,144
48739,5722,5774.3,5652,139
48740,5764,5774.56,5652,135
48741,5774,5774.5,5652,140
48742,5808,5774.62,5652,143
48743,5805,5774.42,5652,137
48744,5914,5776.92,5652,135
48745,5721,5774.92,5652,130
48746,5753,5774.48,5652,124
48747,5772,5774.98,5652,136
48748,5794,5776.08,5652,135
48749,5873,5777.76,5652,140
48750,5776,5779.12,5652,144
48751,5788,5780.26,5652,147
48752,5751,5779.9,5652,140
48753,5754,5778.44,5652,145
48754,5768,5779.84,5652,145
48755,5835,5781.16,5652,134
48756,5780,5781.38,5652,135
48757,5752,5780.46,5652,132
48758,5800,5780.98,5652,136
48759,5831,5783.8,5652,132
48760,5801,5784.74,5652,138
48761,5749,5783.7,5652,145
48762,5750,5782.86,5652,141
48763,5853,5785.46,5652,134
48764,5760,5784.98,5652,139
48765,5691,5783.16,5652,123
48766,5845,5784.62,5652,138
48767,5756,5783.08,5652,139
48768,5712,5782.72,5652,145
48769,5720,5781.9,5652,145
48770,5779,5781.88,5652,137
48771,5802,5782.62,5652,148
48772,5767,5782.92,5652,133
48773,5802,5784.38,5652,133
48774,5822,5783.54,5652,143
48775,5796,5783.8,5652,135
48776,5818,5785.62,5652,131
48777,5833,5785.2,5652,139
48778,5725,5785.52,5652,150
48779,5811,5786.88,5652,138
48780,5718,5784.8,5652,141
48781,5692,5783.56,5652,145
48782,5793,5781.98,5652,118
48783,5710,5779.04,5652,152
48784,5757,5777.6,5652,137
48785,5784,5777.2,5652,139
48786,5762,5776.3,5652,124
48787,5689,5775.76,5652,143
48788,5749,5775.62,5652,141
48789,5751,5776.2,5652,146
48790,5800,5776.92,5652,141
48791,5755,5776.54,5652,138
48792,5802,5776.42,5652,129
48793,5713,5774.58,5652,139
48794,5778,5771.86,5652,145
48795,5801,5773.46,5652,141
48796,5795,5774.3,5652,137
48797,5814,5775.14,5652,132
48798,5811,5775.48,5652,143
48799,5757,5773.16,5652,135
48800,5834,5774.32,5652,148
48801,5784,5774.24,5652,128
48802,5764,5774.5,5652,137
48803,5827,5775.96,5652,135
48804,5860,5777.8,5652,136
48805,5823,5777.56,5652,139
